Fecha,Pasajeros por dia,Viajes por dia,Tarifario por dia,Total recaudado por dia,Pago con tarjeta,Pago con efectivo,Tipo de Taxi
2021-05-03,97463,75261,961983.7,1402760.11,4799,53271,yellow
2021-05-04,104642,80894,1003050.92,1473721.32,4648,58245,yellow
2021-05-05,4,4,29.5,45.77,0,1,yellow
2021-05-05,112825,87025,1071719.95,1582469.51,4995,63809,yellow
2021-05-06,115969,88472,1139493.61,1668361.76,4901,64502,yellow
2021-05-07,122281,92383,1190260.7,1747447.96,5193,67456,yellow
2021-05-08,112067,80021,975647.21,1429612.37,3979,59044,yellow
2021-05-09,88960,64461,862760.3,1240118.4,4229,45767,yellow
2021-05-10,96899,74390,964549.63,1406621.06,4323,52834,yellow
2021-05-11,109480,83498,1057207.08,1550769.21,4496,60384,yellow
2021-05-12,113567,86867,1100394.08,1616615.99,4818,63122,yellow
2021-05-13,107728,82527,1072438.53,1572364.23,4322,59936,yellow
2021-05-14,124146,92518,1212752.2,1779029.54,4840,67984,yellow
2021-05-15,125571,88865,1132927.0,1648356.48,4400,65809,yellow
2021-05-16,1,1,7.5,12.96,0,1,yellow
2021-05-16,93116,66386,906837.84,1308619.6300000001,3234,48826,yellow
2021-05-17,99606,74097,942385.77,1385079.24,3748,52928,yellow
2021-05-18,112107,84772,1063098.31,1566019.0,3958,61592,yellow
2021-05-19,120580,90733,1163858.38,1708172.06,4281,66719,yellow
2021-05-20,125055,92693,1224168.56,1792138.92,4171,68657,yellow
2021-05-20,2,2,12.5,21.42,0,1,yellow
2021-05-21,128744,94927,1242523.38,1826015.8800000001,4184,70371,yellow
2021-05-22,132735,93359,1175164.87,1717366.31,3922,69827,yellow
2021-05-23,101425,71494,963857.57,1392624.76,3447,52913,yellow
2021-05-24,108120,81403,1052808.58,1547284.37,3658,59279,yellow
2021-05-25,118285,88685,1133802.53,1669051.1400000001,3898,65315,yellow
2021-05-26,123297,93364,1212361.67,1782351.93,4185,69163,yellow
2021-05-27,3,3,34.5,53.92,0,2,yellow
2021-05-27,124607,92463,1236475.7,1805668.71,4046,68026,yellow
2021-05-28,118038,87929,1170505.51,1712590.42,4699,63318,yellow
2021-05-29,91584,64946,810328.31,1180924.1300000001,3134,45722,yellow
2021-05-30,77447,54240,717527.4,1035100.74,3044,38356,yellow
2021-05-31,79347,56691,820317.54,1175067.39,2669,40676,yellow
2021-05-31,48,29,576.0,857.46,0,26,yellow
2021-06-01,114592,86003,1147198.8,1670767.31,3904,61837,yellow
2021-06-01,20,18,484.0,642.8,0,13,yellow
2021-06-02,125508,92571,1205731.18,1767531.17,3804,67786,yellow
2021-06-03,129379,96504,1239012.19,1831931.17,3986,71817,yellow
2021-06-04,129138,95589,1263461.89,1853848.47,4314,70326,yellow
2021-06-05,139832,97983,1250767.2,1820462.6300000001,4483,72127,yellow
2021-06-06,1,1,12.0,17.3,0,1,yellow
2021-06-06,110143,77633,1065339.66,1535681.45,3701,57054,yellow
2021-06-07,118670,88869,1152818.88,1697131.49,3833,64523,yellow
2021-06-08,126894,94675,1213440.92,1788447.11,3391,70455,yellow
2021-06-09,134750,99484,1266404.45,1873744.3800000001,3663,73993,yellow
2021-06-10,141289,103981,1366610.51,2016621.3,3973,77454,yellow
2021-06-10,1,1,24.0,31.4,0,1,yellow
2021-06-11,135894,98321,1302121.99,1918452.92,3705,72649,yellow
2021-06-12,135229,93963,1223147.49,1779587.28,3925,69644,yellow
2021-06-13,103550,73784,1038381.92,1496916.75,3340,54361,yellow
2021-06-14,118168,86939,1155726.52,1695242.25,4071,62998,yellow
2021-06-15,131650,98038,1290095.92,1890917.35,4327,71849,yellow
2021-06-16,4,4,51.0,75.69,0,3,yellow
2021-06-16,137746,102171,1330780.36,1958225.8900000001,4414,75311,yellow
2021-06-17,139944,102964,1426283.79,2078112.8800000001,4355,76237,yellow
2021-06-18,136327,98994,1384232.13,2008706.48,4449,72610,yellow
2021-06-19,138722,96406,1245629.56,1810697.71,4503,70351,yellow
2021-06-20,110824,77945,1086227.5,1558053.81,4143,55768,yellow
2021-06-21,123050,90870,1197629.8,1758869.85,4217,65158,yellow
2021-06-22,132956,99019,1295378.03,1907247.93,4377,73107,yellow
2021-06-23,139690,102895,1365262.64,2004342.36,4287,75489,yellow
2021-06-24,143808,104639,1421045.81,2083056.67,4352,77205,yellow
2021-06-25,142938,103294,1411159.8,2068041.98,4537,75902,yellow
2021-06-26,143459,98690,1320697.74,1911303.3900000001,4596,72395,yellow
2021-06-27,110695,77377,1122962.2,1607311.16,3808,55941,yellow
2021-06-27,2,2,24.5,34.19,0,2,yellow
2021-06-28,125032,91543,1212252.08,1779390.67,4179,64998,yellow
2021-06-29,136866,101112,1288233.24,1908102.6400000001,4328,73830,yellow
2021-06-30,82,38,522.5,801.59,0,30,yellow
2021-06-30,138745,101885,1310898.62,1938722.66,4573,74861,yellow
2021-07-01,46,28,536.5,786.75,0,25,yellow
2021-07-01,126874,93820,1279719.89,1871279.58,4145,67923,yellow
2021-07-02,120240,87543,1177067.89,1722631.15,4776,60965,yellow
2021-07-02,3,3,56.5,71.28,0,2,yellow
2021-07-03,2,2,26.5,40.68,0,2,yellow
2021-07-03,104853,71120,933745.59,1346003.48,3274,48892,yellow
2021-07-04,1,1,52.0,78.88,0,1,yellow
2021-07-04,89437,60543,877938.22,1240506.92,3565,40729,yellow
2021-07-05,95021,64728,956632.65,1369832.16,2815,45336,yellow
2021-07-06,122018,89456,1161287.79,1708442.53,4315,63039,yellow
2021-07-06,1,1,52.0,63.1,0,0,yellow
2021-07-07,132540,97200,1281118.3,1883142.81,4065,70209,yellow
2021-07-08,2,2,25.0,39.12,0,2,yellow
2021-07-08,1,1,27.5,39.12,0,1,yellow
2021-07-08,128704,94578,1283593.55,1873699.2,4427,68114,yellow
2021-07-09,129070,93585,1270008.76,1862509.76,4732,67409,yellow
2021-07-10,135012,93833,1260652.31,1821587.29,4574,67775,yellow
2021-07-11,110233,75946,1092467.03,1569024.32,3507,55179,yellow
2021-07-12,116194,84894,1152723.02,1687675.52,3460,60583,yellow
2021-07-13,132251,96611,1269278.17,1870793.82,3930,70548,yellow
2021-07-14,143520,104614,1365973.28,2019836.06,4297,76949,yellow
2021-07-14,25,25,354.5,471.17,0,17,yellow
2021-07-15,145454,105982,1459077.09,2133764.85,4517,77570,yellow
2021-07-15,26,26,318.0,475.12,0,18,yellow
2021-07-16,143468,102904,1405143.7,2058224.51,4552,74418,yellow
2021-07-16,20,20,285.5,414.23,0,16,yellow
2021-07-17,137719,95224,1264529.07,1833683.75,4666,68993,yellow
2021-07-17,18,18,227.0,343.96000000000004,0,12,yellow
2021-07-18,15,15,332.5,436.44,0,7,yellow
2021-07-18,111818,77369,1139683.78,1634486.1300000001,3555,56223,yellow
2021-07-19,4,4,37.5,63.13,0,4,yellow
2021-07-19,20,20,319.0,450.77,0,12,yellow
2021-07-19,122046,88955,1221503.75,1782617.75,3909,63001,yellow
2021-07-19,1,1,16.0,31.02,0,1,yellow
2021-07-20,27,27,389.0,565.66,0,19,yellow
2021-07-20,123472,92406,1228011.59,1806142.33,4411,66585,yellow
2021-07-21,40,40,367.0,573.15,0,31,yellow
2021-07-21,133670,98231,1311704.25,1930294.31,4491,71812,yellow
2021-07-22,21,21,296.0,438.78000000000003,0,18,yellow
2021-07-22,142521,103919,1424240.83,2085711.68,4649,75271,yellow
2021-07-23,138550,99030,1385163.41,2018582.09,4453,71349,yellow
2021-07-23,19,19,306.5,452.07,0,13,yellow
2021-07-24,136323,93242,1292278.45,1853167.72,4405,66926,yellow
2021-07-24,24,24,364.5,534.54,0,18,yellow
2021-07-25,15,15,248.5,345.98,0,7,yellow
2021-07-25,109403,75565,1097090.41,1573105.17,3417,54636,yellow
2021-07-26,122660,89119,1230134.9,1793389.4,4034,63044,yellow
2021-07-26,13,13,311.5,410.45,0,7,yellow
2021-07-27,136610,99331,1295540.4,1908481.62,4351,71956,yellow
2021-07-27,29,29,333.0,504.42,0,21,yellow
2021-07-28,21,21,248.5,361.7,0,13,yellow
2021-07-28,135787,99681,1322092.51,1945570.31,4454,72589,yellow
2021-07-29,26,26,327.0,475.41,0,19,yellow
2021-07-29,135280,99734,1354518.94,1987641.8800000001,5015,72903,yellow
2021-07-29,2,2,13.5,20.560000000000002,0,1,yellow
2021-07-30,136305,99152,1401574.8,2035409.91,4994,70760,yellow
2021-07-30,10,10,302.0,398.11,0,6,yellow
2021-07-31,134048,93301,1294312.86,1858805.16,4901,66825,yellow
2021-07-31,169,83,1322.0,1886.71,0,63,yellow
2021-08-01,38,30,567.0,799.42,0,20,yellow
2021-08-01,103725,73056,1084118.27,1547121.66,3931,52340,yellow
2021-08-02,113269,83304,1171531.58,1703776.71,3799,58798,yellow
2021-08-02,2,1,9.5,15.96,0,1,yellow
2021-08-03,127477,93910,1264517.27,1853173.72,4342,67674,yellow
2021-08-04,133058,97778,1310928.55,1924065.92,4277,71045,yellow
2021-08-05,135854,99331,1346908.51,1977930.09,4158,72238,yellow
2021-08-06,135271,97852,1366392.29,1989366.83,4358,70536,yellow
2021-08-07,130623,90630,1244418.3,1792877.46,4341,65438,yellow
2021-08-08,106022,74449,1097075.07,1569332.26,3893,53387,yellow
2021-08-09,3,3,35.5,48.86,0,2,yellow
2021-08-09,113068,83046,1166852.66,1695517.72,3475,58693,yellow
2021-08-10,130113,96402,1270944.18,1869966.24,4493,69561,yellow
2021-08-11,136163,100816,1316295.68,1940677.16,4747,73403,yellow
2021-08-12,133000,99203,1380321.3,2011078.46,4771,72063,yellow
2021-08-13,135857,99126,1380748.64,2012551.46,5085,71471,yellow
2021-08-14,130882,91550,1257473.95,1808708.6300000001,4813,66034,yellow
2021-08-15,108553,76813,1144563.78,1632924.57,4263,55077,yellow
2021-08-16,111726,82197,1160253.33,1683859.11,3863,57693,yellow
2021-08-17,124275,91749,1218578.43,1786612.44,3951,66305,yellow
2021-08-18,129283,95926,1278038.16,1875778.29,4097,69871,yellow
2021-08-19,134086,99488,1373490.01,2010310.03,4398,72453,yellow
2021-08-20,135832,99268,1393904.94,2030783.6,4948,71381,yellow
2021-08-21,139119,98613,1357041.47,1958005.95,5814,71064,yellow
2021-08-22,72172,53247,835120.71,1183887.59,4564,36760,yellow
2021-08-23,108302,80802,1151283.35,1675706.78,4305,57266,yellow
2021-08-24,126038,93733,1269825.97,1853347.05,4249,67167,yellow
2021-08-25,132797,98428,1319650.99,1934774.8,4332,71111,yellow
2021-08-26,135380,101124,1377007.37,2019084.99,4776,73226,yellow
2021-08-27,131198,96582,1354131.19,1969704.62,4834,69403,yellow
2021-08-28,126567,89008,1229156.82,1773988.78,3943,64684,yellow
2021-08-29,101246,73010,1162146.85,1641732.74,4531,52006,yellow
2021-08-30,112014,84107,1188656.67,1724089.64,4004,59485,yellow
2021-08-31,2,2,21.0,33.78,0,2,yellow
2021-08-31,52,33,540.5,800.07,0,28,yellow
2021-08-31,125591,93683,1282043.89,1868662.72,4235,67236,yellow
2021-09-01,29,25,361.5,542.76,0,21,yellow
2021-09-01,114100,88160,1196090.83,1754615.57,6289,62086,yellow
2021-09-02,121507,93100,1516493.74,2158421.17,6092,65702,yellow
2021-09-03,129260,95630,1444253.39,2079554.91,5859,67185,yellow
2021-09-04,126636,88527,1248104.66,1788107.87,4950,61930,yellow
2021-09-05,107155,74209,1919235.17,2385447.06,4248,52217,yellow
2021-09-06,100904,71712,1099389.65,1570733.21,3934,51398,yellow
2021-09-07,120182,88673,1252901.82,1825293.94,4282,63843,yellow
2021-09-08,136873,102042,1389466.61,2039343.15,4362,75167,yellow
2021-09-09,140580,105817,1567475.26,2261560.11,5318,78703,yellow
2021-09-10,147791,109813,1617385.22,2331543.79,5671,80738,yellow
2021-09-11,152698,107560,1450116.95,2098592.13,5448,79545,yellow
2021-09-12,121248,87232,1316537.96,1884987.2,4645,64986,yellow
2021-09-13,126026,95735,1414841.85,2041352.94,5144,68835,yellow
2021-09-14,134315,102209,1405828.75,2051216.87,4676,75819,yellow
2021-09-15,141473,106884,1438662.33,2113867.8,4844,79535,yellow
2021-09-16,137391,102456,1345211.77,1999689.5,4321,76686,yellow
2021-09-17,149887,110693,1575650.84,2297415.93,5556,82262,yellow
2021-09-18,158755,111362,1491139.44,2165993.17,5366,82943,yellow
2021-09-19,123513,88272,1303276.81,1871030.93,4394,65057,yellow
2021-09-20,123230,92218,1355864.21,1961822.21,4053,67079,yellow
2021-09-21,3,3,23.5,34.900000000000006,0,1,yellow
2021-09-21,132584,99868,1371651.32,2010657.1300000001,4381,73829,yellow
2021-09-22,141485,105877,1428928.56,2107828.0100000002,4103,79646,yellow
2021-09-23,136558,104169,1490528.1,2169965.99,4978,77525,yellow
2021-09-24,147961,109419,1644007.89,2380637.97,5282,81242,yellow
2021-09-25,160806,112977,1537743.2,2224799.63,5224,83614,yellow
2021-09-26,127699,91222,1337505.83,1925670.29,4295,67697,yellow
2021-09-27,126527,93752,1314048.94,1921986.3900000001,2924,68870,yellow
2021-09-28,133247,100970,1314400.51,1949754.19,3626,75955,yellow
2021-09-29,143251,108179,1433705.44,2123662.28,4053,81588,yellow
2021-09-30,152749,114951,1606244.27,2355760.94,4536,86645,yellow
2021-09-30,103,62,818.5,1201.07,0,47,yellow
2021-10-01,65,42,591.5,837.5,0,24,yellow
2021-10-01,158554,117062,1653171.82,2420482.84,5051,87482,yellow
2021-10-02,164895,115086,1538537.06,2237654.45,4850,86596,yellow
2021-10-03,128706,91230,1370087.93,1966996.77,4115,68137,yellow
2021-10-04,128670,96858,1368541.8,2001830.23,4263,71525,yellow
2021-10-05,141813,106648,1412739.18,2090068.67,3924,80215,yellow
2021-10-06,149676,113020,1528742.44,2258767.5100000002,4068,85785,yellow
2021-10-07,158371,118556,1672535.24,2453635.7600000002,4448,89521,yellow
2021-10-08,164173,120242,1698251.44,2491611.29,4937,89908,yellow
2021-10-09,170766,116817,1551641.88,2266199.09,4137,88175,yellow
2021-10-10,135556,93850,1334275.02,1935289.47,3757,70517,yellow
2021-10-11,119969,86890,1263707.19,1822223.26,3067,63921,yellow
2021-10-12,3,3,37.0,53.6,0,2,yellow
2021-10-12,144233,108054,1474897.93,2170632.56,3870,80883,yellow
2021-10-13,150234,112723,1526644.96,2254944.36,3295,85854,yellow
2021-10-14,163322,121767,1692687.45,2493891.04,3601,92906,yellow
2021-10-15,170228,124091,1754459.15,2572622.19,4686,93467,yellow
2021-10-16,175150,121955,1597643.13,2335521.0100000002,5358,91577,yellow
2021-10-17,142770,100790,1462038.34,2118439.79,4139,76003,yellow
2021-10-18,138690,103856,1447875.32,2133219.08,3826,77357,yellow
2021-10-19,146873,110716,1486163.52,2197696.31,3957,83702,yellow
2021-10-20,158682,119077,1601558.27,2372404.49,4229,90411,yellow
2021-10-21,165216,122809,1717692.48,2528948.33,4332,92483,yellow
2021-10-22,168051,122858,1718464.21,2530945.62,4578,92584,yellow
2021-10-23,172736,119757,1599851.05,2333060.25,4531,90918,yellow
2021-10-24,139621,98929,1430261.22,2077260.1,3744,74940,yellow
2021-10-25,132489,99949,1405183.14,2065891.59,3649,74227,yellow
2021-10-26,132052,101866,1353578.4,2016505.19,4968,76701,yellow
2021-10-27,158171,119847,1644166.9,2426612.47,4424,91839,yellow
2021-10-28,167596,125607,1762277.25,2587095.84,4063,96346,yellow
2021-10-29,173207,130631,1792778.29,2648874.43,6667,98401,yellow
2021-10-30,168351,119589,1581445.93,2308751.08,6540,89857,yellow
2021-10-31,93,47,705.0,1011.85,0,38,yellow
2021-10-31,143954,102263,1458783.64,2110420.7,5409,76311,yellow
2021-11-01,24,14,285.0,411.53000000000003,0,8,yellow
2021-11-01,139853,106486,1514291.31,2220274.32,4758,78548,yellow
2021-11-02,152197,115847,1506943.77,2213131.68,4066,88000,yellow
2021-11-03,160834,121837,1626902.42,2417255.02,4592,93307,yellow
2021-11-03,3,2,22.5,28.6,0,1,yellow
2021-11-04,170890,127917,1762471.47,2608809.32,4440,98783,yellow
2021-11-05,177775,129921,1820276.12,2685987.21,5003,98676,yellow
2021-11-06,189361,131460,1720528.1,2522553.71,5026,100273,yellow
2021-11-07,142437,100647,1523775.54,2205981.45,4065,76629,yellow
2021-11-08,141367,106822,1546147.99,2273000.85,3796,80144,yellow
2021-11-09,155860,118745,1635812.43,2419704.98,4006,90316,yellow
2021-11-10,167646,126617,1782872.07,2630522.71,4355,96980,yellow
2021-11-11,168253,123715,1800870.35,2612379.53,3830,95302,yellow
2021-11-12,175737,128010,1778218.4,2626567.08,4700,97105,yellow
2021-11-13,190582,132310,1787964.53,2608377.29,5249,100599,yellow
2021-11-14,155857,109696,1635623.61,2365904.54,4441,82738,yellow
2021-11-15,151599,114815,1646381.26,2423519.64,4202,86594,yellow
2021-11-16,5,2,22.0,30.6,0,1,yellow
2021-11-16,161046,122700,1705626.2,2512578.1,4527,92665,yellow
2021-11-17,166950,126605,1768781.41,2610318.96,4313,97202,yellow
2021-11-18,176424,133377,1895828.8,2792572.67,4937,101798,yellow
2021-11-19,182226,135462,1925665.84,2837751.47,5497,102452,yellow
2021-11-20,187619,131453,1811668.81,2636559.03,5395,99437,yellow
2021-11-21,148501,105078,1543355.18,2233377.22,4401,78447,yellow
2021-11-22,150038,112469,1572608.49,2314106.43,4123,83085,yellow
2021-11-23,161358,120235,1737145.69,2538900.12,4786,89049,yellow
2021-11-24,152191,108408,1549528.2,2264835.11,4045,78415,yellow
2021-11-24,3,3,26.5,41.22,0,2,yellow
2021-11-25,102618,70312,1004580.96,1439736.15,3430,47028,yellow
2021-11-26,136352,89887,1201323.31,1779629.36,2275,63004,yellow
2021-11-27,157556,104505,1474996.32,2137334.24,2724,75638,yellow
2021-11-28,131044,90990,1436154.87,2052436.67,2767,67512,yellow
2021-11-29,143061,107130,1570774.61,2303880.47,3595,79502,yellow
2021-11-30,157317,119366,1712083.11,2510560.48,4025,89809,yellow
2021-11-30,96,54,886.0,1253.94,0,39,yellow
2021-12-01,27,21,433.5,621.52,0,16,yellow
2021-12-01,161534,121986,1737867.99,2554847.58,4036,92144,yellow
2021-12-02,173654,128647,1866978.09,2739790.48,4273,97290,yellow
2021-12-03,187853,136231,1921778.68,2836437.05,4674,102184,yellow
2021-12-04,191421,132392,1829443.81,2658478.89,4832,99065,yellow
2021-12-05,156689,109654,1673615.79,2412987.89,4227,81851,yellow
2021-12-06,151808,112665,1629117.81,2395795.75,3947,83318,yellow
2021-12-07,169096,126649,1753448.85,2597753.0100000002,3435,95858,yellow
2021-12-08,175260,131662,1856714.31,2749350.63,4066,100912,yellow
2021-12-08,2,1,19.0,27.88,0,1,yellow
2021-12-09,180027,134724,1957622.12,2887334.96,4172,103523,yellow
2021-12-10,183941,133497,1959644.1,2879393.97,4597,101114,yellow
2021-12-11,188379,130247,1824235.95,2647709.58,5121,98933,yellow
2021-12-12,154719,107167,1654491.51,2384260.35,3695,80912,yellow
2021-12-13,150064,111299,1596641.72,2353021.46,3497,83489,yellow
2021-12-14,160196,120218,1668799.72,2467388.86,3754,90986,yellow
2021-12-15,5,5,82.5,120.41,0,5,yellow
2021-12-15,166472,125048,1747927.85,2583136.34,4134,94489,yellow
2021-12-16,169802,126270,1813769.13,2669893.21,3985,94872,yellow
2021-12-17,172874,124147,1789461.11,2635029.68,4253,91871,yellow
2021-12-18,161932,110279,1497504.59,2186735.18,3505,80897,yellow
2021-12-18,5,3,15.5,34.68,0,3,yellow
2021-12-19,134532,91200,1341057.36,1933518.33,2993,66183,yellow
2021-12-19,4,2,54.5,76.39999999999999,0,1,yellow
2021-12-20,131707,94213,1329033.38,1944462.22,3228,66986,yellow
2021-12-21,4,2,22.5,35.54,0,2,yellow
2021-12-21,129185,93093,1283158.26,1882461.47,3206,66225,yellow
2021-12-22,127317,91699,1264361.01,1853695.52,3067,64854,yellow
2021-12-23,123687,87850,1211248.43,1770434.1400000001,2754,61042,yellow
2021-12-24,101183,69619,916328.36,1327291.09,2180,46035,yellow
2021-12-25,61349,40807,620150.19,876040.07,1529,25671,yellow
2021-12-26,82321,54705,868450.24,1221675.22,1513,36566,yellow
2021-12-27,102563,69897,1022296.34,1482914.24,1450,47499,yellow
2021-12-28,110424,75037,1089406.65,1578312.42,1447,51333,yellow
2021-12-29,110026,74989,1080287.87,1570342.82,1498,52174,yellow
2021-12-30,114520,77968,1128070.66,1638215.07,1581,54516,yellow
2021-12-31,102933,70402,976418.66,1414858.99,1722,49083,yellow
