Date,Viajes por dia,Pasajeros por dia,Distancia(millas),Tarifario por dia($USD),travel_tday_bgh,borough,Total recaudado por dia($USD),Pago con tarjeta,Pago con efectivo,Tipo de taxi
2019-03-28,6806,8444.0,18953.91,84190.98,92 days 08:22:48,Manhattan,106730.98,84394400,49289052,green
2019-03-28,6049,7459.0,23599.82,96263.44,100 days 02:04:59,Queens,111250.37,75007600,43806858,green
2019-03-28,12,13.0,150.46,486.0,0 days 07:10:37,Staten Island,582.0799999999999,148800,86904,green
2019-03-29,1986,2011.0,12037.23,45535.52,39 days 17:49:28,Bronx,50429.74,24090180,15991272,green
2019-03-29,6480,7626.0,28348.68,119648.72,128 days 08:57:11,Brooklyn,138135.3,78602400,52176960,green
2019-03-29,7058,8975.0,18771.32,83897.57,92 days 01:17:11,Manhattan,106311.74,85613540,56831016,green
2019-03-29,6265,7866.0,24205.69,98466.79,99 days 09:16:20,Queens,113768.48,75994450,50445780,green
2019-03-29,14,16.0,182.26,595.5,0 days 09:56:04,Staten Island,686.17,169820,112728,green
2019-03-29,1,1.0,0.0,2.5,0 days 00:00:14,EWR,10.3,12130,8052,green
2019-03-30,6969,8618.0,29344.17,120380.39,143 days 03:48:36,Brooklyn,141626.83,77056233,63717567,green
2019-03-30,13,14.0,171.25,565.0,0 days 08:48:52,Staten Island,647.06,143741,118859,green
2019-03-30,6659,8637.0,22908.77,95064.26,101 days 12:34:54,Queens,109385.92,73628563,60883237,green
2019-03-30,6216,7883.0,15928.31,69524.34,76 days 10:02:25,Manhattan,86662.38,68730312,56832888,green
2019-03-30,1651,1667.0,10528.02,38186.36,31 days 05:42:59,Bronx,42421.74,18255107,15095093,green
2019-03-31,5000,6552.0,13018.38,55365.22,55 days 23:18:29,Manhattan,69611.65,47970000,34955000,green
2019-03-31,5859,6947.0,24933.71,100270.08,93 days 01:40:58,Brooklyn,117017.94,56211246,40960269,green
2019-03-31,1485,1463.0,10165.19,36497.49,28 days 18:57:07,Bronx,40257.01,14247090,10381635,green
2019-03-31,5514,7123.0,19373.47,78204.03,83 days 17:06:55,Queens,89957.65000000001,52901316,38548374,green
2019-03-31,5,5.0,13.96,65.0,1 days 00:14:53,Queens,79.21000000000001,10,15,green
2019-03-31,7,7.0,137.0,392.0,0 days 05:33:26,Staten Island,432.66,67158,48937,green
2019-04-01,1900,1838.0,11367.73,43700.23,34 days 20:38:49,Bronx,48263.72,20349000,13959300,green
2019-04-01,5663,6495.0,25855.26,107690.91,113 days 19:44:01,Brooklyn,122929.02,60650730,41606061,green
2019-04-01,6633,8452.0,16914.73,75651.22,80 days 11:46:52,Manhattan,96376.86,71039430,48732651,green
2019-04-01,5541,6793.0,21545.3,88153.54,83 days 11:54:29,Queens,101282.77,59344110,40709727,green
2019-04-01,15,23.0,270.66,789.0,0 days 11:23:21,Staten Island,938.32,160650,110205,green
2019-04-01,8,9.0,15.55,71.0,1 days 00:42:33,Queens,92.01,48,40,green
2019-04-01,3,3.0,15.41,57.5,0 days 01:00:57,Brooklyn,75.71000000000001,18,15,green
2019-04-02,6295,7188.0,28561.07,119958.13,125 days 19:36:09,Brooklyn,137247.65,73871825,44266440,green
2019-04-02,1912,1825.0,11543.48,44703.68,33 days 02:24:44,Bronx,49556.35,22437320,13445184,green
2019-04-02,6726,8519.0,17603.69,79604.16,78 days 05:07:07,Manhattan,101659.95,78929610,47297232,green
2019-04-02,5660,6758.0,22142.11,90194.15,83 days 04:43:35,Queens,103674.96,66420100,39801120,green
2019-04-02,12,13.0,151.47,480.85,0 days 07:32:21,Staten Island,589.0,140820,84384,green
2019-04-03,6469,7455.0,30283.04,128145.12,129 days 10:49:28,Brooklyn,146002.7,77763849,47210762,green
2019-04-03,2113,2024.0,13191.38,50669.21,42 days 06:35:32,Bronx,55827.15,25400373,15420674,green
2019-04-03,6823,8626.0,18331.19,82588.75,88 days 01:15:40,Manhattan,105204.6,82019283,49794254,green
2019-04-03,5919,7235.0,23553.87,97279.98,95 days 13:14:00,Queens,111336.89,71152299,43196862,green
2019-04-03,11,18.0,166.32999999999998,519.5,0 days 08:22:15,Staten Island,634.72,132231,80278,green
2019-04-04,6305,7602.0,25287.41,106092.76,107 days 05:17:48,Queens,122431.27,80067195,47873865,green
2019-04-04,7056,8785.0,19350.72,87735.41,91 days 09:40:28,Manhattan,111225.78,89604144,53576208,green
2019-04-04,6818,7925.0,30300.0,130003.92,135 days 09:17:46,Brooklyn,148720.5,86581782,51769074,green
2019-04-04,2138,2068.0,12963.52,50155.6,40 days 08:07:06,Bronx,55393.39,27150462,16233834,green
2019-04-04,9,9.0,146.26999999999998,459.0,0 days 06:56:26,Staten Island,546.13,114291,68337,green
2019-04-04,1,1.0,0.0,0.0,0 days 00:02:43,Queens,0.0,0,1,green
2019-04-05,6930,8445.0,24345.4,102879.39,110 days 23:16:59,Queens,120146.81,90138510,58731750,green
2019-04-05,7561,9470.0,19432.23,89304.83,97 days 19:04:27,Manhattan,113894.46,98345927,64079475,green
2019-04-05,6821,8015.0,28920.39,125918.32,129 days 03:47:28,Brooklyn,145580.7,88720747,57807975,green
2019-04-05,9,8.0,114.91,371.69,0 days 05:47:15,Staten Island,433.98,117063,76275,green
2019-04-05,1,1.0,1.15,10.0,0 days 00:14:52,Manhattan,13.57,1,0,green
2019-04-05,2045,1955.0,12501.27,48625.18,46 days 06:06:51,Bronx,53697.17,26599315,17331375,green
2019-04-06,6500,8257.0,16521.52,71801.41,76 days 02:22:11,Manhattan,89788.13,71916000,57538000,green
2019-04-06,5,5.0,56.17,265.0,0 days 02:37:14,Staten Island,302.9,55320,44260,green
2019-04-06,1662,1671.0,10730.47,39366.81,30 days 09:18:15,Bronx,43689.84,18388368,14712024,green
2019-04-06,6891,8522.0,28563.73,120703.51,136 days 16:39:09,Brooklyn,142275.69,76242024,60999132,green
2019-04-06,6211,7960.0,22560.24,92038.4,103 days 10:24:03,Queens,106714.01,68718504,54979772,green
2019-04-07,1560,1424.0,10782.55,38631.78,26 days 14:34:30,Bronx,42861.79,15197520,10698480,green
2019-04-07,6269,7637.0,27332.1,111375.85,108 days 09:29:29,Brooklyn,129351.3,61072598,42992802,green
2019-04-07,4989,6235.0,13808.5,57378.9,55 days 04:19:36,Manhattan,72027.67,48602838,34214562,green
2019-04-07,5259,6604.0,20750.77,85298.3,83 days 04:42:33,Queens,97517.49,51233178,36066222,green
2019-04-07,2,2.0,21.08,73.0,0 days 01:19:21,Staten Island,87.34,19484,13716,green
2019-04-08,5200,5942.0,21074.04,94859.2,88 days 00:50:36,Brooklyn,110392.58,46316400,35500400,green
